Sr_No.,Date_of_Encashment,Name_of_Political_Party,Account_no.,Prefix,Bond_Number,Denominations,Pay_Branch_Code,Pay_Teller,Bond_number
238,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,OC,6231,10000000,691,3300196,OC6231
239,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,OC,6227,10000000,691,3300196,OC6227
240,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,OC,4574,10000000,691,3300196,OC4574
241,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,OC,6207,10000000,691,3300196,OC6207
242,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,OC,6211,10000000,691,3300196,OC6211
243,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,OC,6243,10000000,691,3300196,OC6243
244,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,OC,6225,10000000,691,3300196,OC6225
245,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,OC,6245,10000000,691,3300196,OC6245
246,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,OC,6230,10000000,691,3300196,OC6230
247,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,OC,6204,10000000,691,3300196,OC6204
248,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,OC,4582,10000000,691,3300196,OC4582
249,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,OC,4584,10000000,691,3300196,OC4584
250,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,OC,6222,10000000,691,3300196,OC6222
251,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,OC,6232,10000000,691,3300196,OC6232
252,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,OC,6246,10000000,691,3300196,OC6246
253,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,OC,6248,10000000,691,3300196,OC6248
254,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,OC,6206,10000000,691,3300196,OC6206
255,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,OC,6210,10000000,691,3300196,OC6210
256,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,OC,6228,10000000,691,3300196,OC6228
257,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,OC,6242,10000000,691,3300196,OC6242
258,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,OC,6215,10000000,691,3300196,OC6215
259,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,OC,6216,10000000,691,3300196,OC6216
260,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,OC,6236,10000000,691,3300196,OC6236
261,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,OC,6202,10000000,691,3300196,OC6202
262,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,OC,6249,10000000,691,3300196,OC6249
263,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,OC,6218,10000000,691,3300196,OC6218
264,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,OC,6224,10000000,691,3300196,OC6224
265,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,OC,4585,10000000,691,3300196,OC4585
266,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,OC,6229,10000000,691,3300196,OC6229
267,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,OC,4575,10000000,691,3300196,OC4575
268,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,OC,6223,10000000,691,3300196,OC6223
269,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,OC,6250,10000000,691,3300196,OC6250
270,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,OC,4594,10000000,691,3300196,OC4594
271,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,OC,6201,10000000,691,3300196,OC6201
272,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,OC,6205,10000000,691,3300196,OC6205
273,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,OC,6208,10000000,691,3300196,OC6208
274,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,OC,4561,10000000,691,3300196,OC4561
275,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,OC,4595,10000000,691,3300196,OC4595
276,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,OC,6220,10000000,691,3300196,OC6220
277,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,OC,4583,10000000,691,3300196,OC4583
278,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,OC,6212,10000000,691,3300196,OC6212
279,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,OC,6219,10000000,691,3300196,OC6219
280,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,OC,6239,10000000,691,3300196,OC6239
281,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,OC,6234,10000000,691,3300196,OC6234
282,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,OC,6235,10000000,691,3300196,OC6235
283,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,OC,6244,10000000,691,3300196,OC6244
284,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,OC,4593,10000000,691,3300196,OC4593
285,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,OC,6237,10000000,691,3300196,OC6237
286,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,OC,6209,10000000,691,3300196,OC6209
287,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,OC,5708,10000000,691,3300196,OC5708
288,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,OC,5712,10000000,691,3300196,OC5712
289,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,OC,5717,10000000,691,3300196,OC5717
290,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,OC,5720,10000000,691,3300196,OC5720
291,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,OC,5704,10000000,691,3300196,OC5704
292,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,OC,5722,10000000,691,3300196,OC5722
293,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,6832,1000000,691,3300196,TL6832
294,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,6838,1000000,691,3300196,TL6838
295,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,6840,1000000,691,3300196,TL6840
296,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,6836,1000000,691,3300196,TL6836
297,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,6834,1000000,691,3300196,TL6834
298,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,12449,1000000,691,3627829,TL12449
299,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,12415,1000000,691,3627829,TL12415
300,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,12469,1000000,691,3627829,TL12469
301,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,12435,1000000,691,3627829,TL12435
302,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,12473,1000000,691,3627829,TL12473
303,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,12403,1000000,691,3627829,TL12403
304,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,12413,1000000,691,3627829,TL12413
305,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,12417,1000000,691,3627829,TL12417
306,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,12465,1000000,691,3627829,TL12465
307,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,12409,1000000,691,3627829,TL12409
308,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,12433,1000000,691,3627829,TL12433
309,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,12445,1000000,691,3627829,TL12445
310,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,12459,1000000,691,3627829,TL12459
311,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,12425,1000000,691,3627829,TL12425
312,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,12437,1000000,691,3627829,TL12437
313,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,12471,1000000,691,3627829,TL12471
314,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,12405,1000000,691,3627829,TL12405
315,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,12411,1000000,691,3627829,TL12411
316,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,12439,1000000,691,3627829,TL12439
317,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,12447,1000000,691,3627829,TL12447
318,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,12455,1000000,691,3627829,TL12455
319,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,12429,1000000,691,3627829,TL12429
320,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,12431,1000000,691,3627829,TL12431
321,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,12461,1000000,691,3627829,TL12461
322,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,12441,1000000,691,3627829,TL12441
323,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,12463,1000000,691,3627829,TL12463
324,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,12467,1000000,691,3627829,TL12467
325,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,12453,1000000,691,3627829,TL12453
326,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,12475,1000000,691,3627829,TL12475
327,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,12407,1000000,691,3627829,TL12407
328,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,12457,1000000,691,3627829,TL12457
329,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,12477,1000000,691,3627829,TL12477
330,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,12451,1000000,691,3627829,TL12451
331,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,12479,1000000,691,3627829,TL12479
332,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,12421,1000000,691,3627829,TL12421
333,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,12423,1000000,691,3627829,TL12423
334,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,12443,1000000,691,3627829,TL12443
335,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,12419,1000000,691,3627829,TL12419
336,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,12427,1000000,691,3627829,TL12427
337,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,12408,1000000,691,3627829,TL12408
338,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,12398,1000000,691,3627829,TL12398
339,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,12394,1000000,691,3627829,TL12394
340,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,12402,1000000,691,3627829,TL12402
341,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,12396,1000000,691,3627829,TL12396
342,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,12390,1000000,691,3627829,TL12390
343,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,12406,1000000,691,3627829,TL12406
344,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,12404,1000000,691,3627829,TL12404
345,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,12392,1000000,691,3627829,TL12392
346,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,12400,1000000,691,3627829,TL12400
347,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,12472,1000000,691,3627829,TL12472
348,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,12480,1000000,691,3627829,TL12480
349,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,12476,1000000,691,3627829,TL12476
350,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,12474,1000000,691,3627829,TL12474
351,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,12478,1000000,691,3627829,TL12478
352,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,12468,1000000,691,3627829,TL12468
353,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,12484,1000000,691,3627829,TL12484
354,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,12482,1000000,691,3627829,TL12482
355,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,12470,1000000,691,3627829,TL12470
356,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,888,1000000,691,3300196,TL888
357,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,876,1000000,691,3300196,TL876
358,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,883,1000000,691,3300196,TL883
359,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,886,1000000,691,3300196,TL886
360,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,880,1000000,691,3300196,TL880
361,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,894,1000000,691,3300196,TL894
362,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,898,1000000,691,3300196,TL898
363,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,896,1000000,691,3300196,TL896
364,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,892,1000000,691,3300196,TL892
365,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,890,1000000,691,3300196,TL890
366,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,776,1000000,691,3300196,TL776
367,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,780,1000000,691,3627829,TL780
368,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,1627,1000000,691,3300196,TL1627
369,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,1644,1000000,691,3300196,TL1644
370,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,1633,1000000,691,3300196,TL1633
371,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,1646,1000000,691,3300196,TL1646
372,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,1636,1000000,691,3300196,TL1636
373,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,11275,1000000,691,3300196,TL11275
374,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,11276,1000000,691,3300196,TL11276
375,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,11274,1000000,691,3300196,TL11274
376,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,11279,1000000,691,3300196,TL11279
377,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,11280,1000000,691,3300196,TL11280
378,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,11278,1000000,691,3300196,TL11278
379,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,11266,1000000,691,3300196,TL11266
380,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,11272,1000000,691,3300196,TL11272
381,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,11273,1000000,691,3300196,TL11273
382,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,11271,1000000,691,3300196,TL11271
383,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,10835,1000000,691,3300196,TL10835
384,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,10834,1000000,691,3300196,TL10834
385,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,10837,1000000,691,3627829,TL10837
386,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,10833,1000000,691,3300196,TL10833
387,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,10836,1000000,691,3300196,TL10836
388,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,10872,1000000,691,3300196,TL10872
389,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,10875,1000000,691,3300196,TL10875
390,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,10851,1000000,691,3300196,TL10851
391,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,10873,1000000,691,3627829,TL10873
392,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,10874,1000000,691,3300196,TL10874
393,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,11343,1000000,691,3300196,TL11343
394,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,11328,1000000,691,3300196,TL11328
395,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,11342,1000000,691,3300196,TL11342
396,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,11346,1000000,691,3300196,TL11346
397,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,11330,1000000,691,3300196,TL11330
398,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,11339,1000000,691,3300196,TL11339
399,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,11329,1000000,691,3300196,TL11329
400,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,11347,1000000,691,3300196,TL11347
401,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,11331,1000000,691,3300196,TL11331
402,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,11335,1000000,691,3300196,TL11335
403,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,11340,1000000,691,3300196,TL11340
404,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,11344,1000000,691,3627829,TL11344
405,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,11336,1000000,691,3300196,TL11336
406,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,11338,1000000,691,3300196,TL11338
407,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,11334,1000000,691,3300196,TL11334
408,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,11341,1000000,691,3300196,TL11341
409,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,11327,1000000,691,3300196,TL11327
410,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,11332,1000000,691,3300196,TL11332
411,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,11345,1000000,691,3300196,TL11345
412,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,11333,1000000,691,3300196,TL11333
413,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,10538,1000000,691,3300196,TL10538
414,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,10547,1000000,691,3300196,TL10547
415,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,10542,1000000,691,3300196,TL10542
416,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,10544,1000000,691,3300196,TL10544
417,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,10549,1000000,691,3300196,TL10549
418,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,10510,1000000,691,3300196,TL10510
419,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,10506,1000000,691,3300196,TL10506
420,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,10508,1000000,691,3300196,TL10508
421,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,10502,1000000,691,3300196,TL10502
422,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,10504,1000000,691,3300196,TL10504
423,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,10528,1000000,691,3300196,TL10528
424,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,10536,1000000,691,3300196,TL10536
425,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,10530,1000000,691,3300196,TL10530
426,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,10534,1000000,691,3300196,TL10534
427,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,10525,1000000,691,3300196,TL10525
428,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,10514,1000000,691,3300196,TL10514
429,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,10521,1000000,691,3300196,TL10521
430,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,10512,1000000,691,3300196,TL10512
431,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,10519,1000000,691,3300196,TL10519
432,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,TL,10516,1000000,691,3300196,TL10516
433,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,OL,2124,100000,691,3627829,OL2124
434,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,OL,2132,100000,691,3627829,OL2132
435,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,OL,2122,100000,691,3627829,OL2122
436,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,OL,2126,100000,691,3627829,OL2126
437,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,OL,2128,100000,691,3627829,OL2128
438,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,OL,2134,100000,691,3627829,OL2134
439,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,OL,2130,100000,691,3627829,OL2130
440,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,OL,2136,100000,691,3627829,OL2136
441,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,OL,2140,100000,691,3627829,OL2140
442,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,OL,2138,100000,691,3627829,OL2138
443,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,OL,2149,100000,691,3627829,OL2149
444,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,OL,2131,100000,691,3627829,OL2131
445,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,OL,2145,100000,691,3627829,OL2145
446,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,OL,2135,100000,691,3627829,OL2135
447,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,OL,2141,100000,691,3627829,OL2141
448,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,OL,2137,100000,691,3627829,OL2137
449,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,OL,2139,100000,691,3627829,OL2139
450,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,OL,2143,100000,691,3627829,OL2143
451,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,OL,2133,100000,691,3627829,OL2133
452,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,OL,2147,100000,691,3627829,OL2147
453,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,OL,3056,100000,691,3300196,OL3056
454,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,OL,3059,100000,691,3300196,OL3059
455,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,OL,3064,100000,691,3300196,OL3064
456,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,OL,3053,100000,691,3300196,OL3053
457,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,OL,3062,100000,691,3300196,OL3062
458,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,OL,3101,100000,691,3300196,OL3101
459,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,OL,3102,100000,691,3300196,OL3102
460,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,OL,3106,100000,691,3300196,OL3106
461,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,OL,3105,100000,691,3300196,OL3105
462,4/12/2019 0:00,BHARATIYA JANATA PARTY,*******8244,OL,3103,100000,691,3300196,OL3103
463,4/12/2019 0:00,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,2586,10000000,691,3627829,OC2586
464,4/12/2019 0:00,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,2603,10000000,691,3627829,OC2603
465,4/12/2019 0:00,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,5253,10000000,691,3627829,OC5253
466,4/12/2019 0:00,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,5252,10000000,691,3627829,OC5252
467,4/12/2019 0:00,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,5255,10000000,691,3627829,OC5255
468,4/12/2019 0:00,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,5251,10000000,691,3627829,OC5251
469,4/12/2019 0:00,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,5254,10000000,691,3627829,OC5254
470,4/12/2019 0:00,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,5257,10000000,691,3627829,OC5257
471,4/12/2019 0:00,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,5258,10000000,691,3627829,OC5258
472,4/12/2019 0:00,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,11010,1000000,691,3300196,TL11010
473,4/12/2019 0:00,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,11004,1000000,691,3300196,TL11004
474,4/12/2019 0:00,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,11006,1000000,691,3300196,TL11006
475,4/12/2019 0:00,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,11002,1000000,691,3300196,TL11002
476,4/12/2019 0:00,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,11008,1000000,691,3300196,TL11008
477,4/12/2019 0:00,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,772,1000000,691,3300196,TL772
478,4/12/2019 0:00,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,774,1000000,691,3300196,TL774
479,4/12/2019 0:00,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,770,1000000,691,3300196,TL770
480,4/12/2019 0:00,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,766,1000000,691,3300196,TL766
481,4/12/2019 0:00,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,768,1000000,691,3300196,TL768
482,4/12/2019 0:00,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,7523,1000000,691,3300196,TL7523
483,4/12/2019 0:00,SHIVSENA,*******4444,OC,6639,10000000,300,6283527,OC6639
484,4/12/2019 0:00,SHIVSENA,*******4444,OC,6633,10000000,300,6283527,OC6633
485,4/12/2019 0:00,SHIVSENA,*******4444,TL,6859,1000000,300,6283527,TL6859
486,4/12/2019 0:00,SHIVSENA,*******4444,TL,6857,1000000,300,6283527,TL6857
